mfg,group,sub-group,product_line,product_number,description,url
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,FLUIDSHIELD* Level 1 Fog-Free Procedure Mask with SO SOFT* Lining,41802,"Style:Pleat, SPLASH RESISTANCE (80,120,160):80, DELTA P:2.7, BFE (3):≥ 99%, PFE (.1):≥ 99%, Fluid Protection:Low, ASTM Level of Protection:1, ASTM F2100-11:Yes, Fluid Resistant:Yes, Fog Resistance:Fog-Free with Foam Strip, Size:Regular, SO SOFT* Lining:Yes, Color:White, Level of Protection:Level 1, Brand:FLUIDSHIELD* Level 1, UNSPSC Classification:42131606, Sterile:No, Name:FLUIDSHIELD* Level 1 Fog-Free Procedure Mask with SO SOFT* Lining, Type:Procedure, FLUIDSHIELD* :N/A, SAFETY SEAL*:No",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-1-fog-free-procedure-mask-with-so-soft-lining-grp.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Blue Level 1 Surgical Mask with Horizontal Ties ,47570,"Color:Blue, Brand:HALYARD*, Sterile:No, Level of Protection:Level 1, Name:HALYARD* Blue Level 1 Surgical Mask with Horizontal Ties, Type:Surgical, Style:Pleat, Protection Visor Type:None, Ported:No, Fluid Resistant:Yes, Fluid Protection:Low, ASTM F2100-11:Yes, ASTM Level of Protection:1, BFE (3):≥ 95%, SPLASH RESISTANCE (80,120,160):80, DELTA P:4.0, PFE (.1):≥ 95%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-blue-level-1-surgical-mask-with-horizontal-ties.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Aqua Level 3 Anti-fog Procedure Mask with Earloops ,47569,"Color:Blue, Brand:HALYARD*, Sterile:No, Level of Protection:Level 3, Name:HALYARD* Aqua Level 3 Anti-fog Procedure Mask with Earloops, Type:Procedure, Style:Pleat, Protection Visor Type:None, Ported:No, Fog Resistance:Fog-Free with Foam Strip, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 98%, SPLASH RESISTANCE (80,120,160):160, DELTA P:4.0, PFE (.1):≥ 98%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-aqua-level-3-anti-fog-procedure-mask-with-earloops.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Level 1 Surgical Mask with Expanded Chamber ,47571,"Color:Blue, Brand:HALYARD*, Sterile:No, Level of Protection:Level 1, Name:HALYARD* Level 1 Surgical Mask with Expanded Chamber, Type:Surgical, Style:Expanded Chamber, Protection Visor Type:None, Ported:No, Fluid Resistant:Yes, Fluid Protection:Low, ASTM F2100-11:Yes, ASTM Level of Protection:1, BFE (3):≥ 95%, SPLASH RESISTANCE (80,120,160):80, DELTA P:4.0, PFE (.1):≥ 95%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-level-1-surgical-mask-with-expanded-chamber.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Blue Level 2 Procedure Mask with Earloops ,47573,"Color:Blue, Brand:HALYARD*, Sterile:No, Level of Protection:Level 2, Name:HALYARD* Blue Level 2 Procedure Mask with Earloops, Type:Procedure, Style:Pleat, Protection Visor Type:None, Ported:No, Fluid Resistant:Yes, Fluid Protection:Moderate, ASTM F2100-11:Yes, ASTM Level of Protection:2, BFE (3):≥ 98%, SPLASH RESISTANCE (80,120,160):120, DELTA P:5.0, PFE (.1):≥ 98%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-blue-level-2-procedure-mask-with-earloops.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Level 1 Procedure Mask with Longer Earloops ,47576,"Color:Yellow, Brand:HALYARD*, Sterile:No, Level of Protection:Level 1, Name:HALYARD* Level 1 Procedure Mask with Longer Earloops, Type:Procedure, Style:Pleat, Protection Visor Type:None, Ported:No, Fluid Resistant:Yes, Fluid Protection:Low, ASTM F2100-11:Yes, ASTM Level of Protection:1, BFE (3):≥ 95%, SPLASH RESISTANCE (80,120,160):80, DELTA P:4.0, PFE (.1):≥ 95%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-level-1-procedure-mask-with-longer-earloops.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Level 1 Procedure Mask with Longer Earloops ,47577,"Color:Blue, Brand:HALYARD*, Sterile:No, Level of Protection:Level 1, Name:HALYARD* Level 1 Procedure Mask with Longer Earloops, Type:Procedure, Style:Pleat, Protection Visor Type:None, Ported:No, Fluid Resistant:Yes, Fluid Protection:Low, ASTM F2100-11:Yes, ASTM Level of Protection:1, BFE (3):≥ 95%, SPLASH RESISTANCE (80,120,160):80, DELTA P:4.0, PFE (.1):≥ 95%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-level-1-procedure-mask-with-longer-earloops.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Aqua Level 3 Surgical Mask ,47574,"Fog Resistance:N/A, Brand:HALYARD*, Sterile:No, Color:Blue, Level of Protection:Level 3, Name:HALYARD* Aqua Level 3 Surgical Mask, Type:Surgical, Style:Pleat, Protection Visor Type:None, Ported:No, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 98%, SPLASH RESISTANCE (80,120,160):160, DELTA P:5.0, PFE (.1):≥ 98%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-aqua-level-3-surgical-mask.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Aqua Level 3 Surgical Mask ,47575,"Fog Resistance:Fog-Free with Foam Strip, Brand:HALYARD*, Sterile:No, Color:Blue, Level of Protection:Level 3, Name:HALYARD* Aqua Level 3 Surgical Mask, Type:Surgical, Style:Pleat, Protection Visor Type:None, Ported:No, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 98%, SPLASH RESISTANCE (80,120,160):160, DELTA P:5.0, PFE (.1):≥ 98%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-aqua-level-3-surgical-mask.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Level 1 Sugical Mask ,47572,"Color:Blue, Brand:HALYARD*, Sterile:No, Level of Protection:Level 1, Name:HALYARD* Level 1 Sugical Mask, Style:Pleat, Protection Visor Type:None, Ported:No, Fluid Resistant:Yes, Fluid Protection:Low, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 95%, SPLASH RESISTANCE (80,120,160):80, DELTA P:4.0, PFE (.1):≥ 95%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-level-1-sugical-mask.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Level 1 Sugical Mask ,47578,"Color:White, Brand:HALYARD*, Sterile:No, Level of Protection:Level 1, Name:HALYARD* Level 1 Sugical Mask, Style:Pleat, Protection Visor Type:None, Ported:No, Fluid Resistant:Yes, Fluid Protection:Low, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 95%, SPLASH RESISTANCE (80,120,160):80, DELTA P:4.0, PFE (.1):≥ 95%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-level-1-sugical-mask.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Level 1 Procedure Mask,47566,"Color:White, Brand:HALYARD*, Sterile:No, Level of Protection:Level 1, Name:HALYARD* Level 1 Procedure Mask, Type:Procedure, Style:Pleat, Ported:No, Fluid Resistant:Yes, Fluid Protection:Low, ASTM F2100-11:Yes, ASTM Level of Protection:1, BFE (3):≥ 95%, SPLASH RESISTANCE (80,120,160):80, DELTA P:4.0, PFE (.1):>95%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-level-1-procedure-mask.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Level 1 Procedure Mask,47567,"Color:Yellow, Brand:HALYARD*, Sterile:No, Level of Protection:Level 1, Name:HALYARD* Level 1 Procedure Mask, Type:Procedure, Style:Pleat, Ported:No, Fluid Resistant:Yes, Fluid Protection:Low, ASTM F2100-11:Yes, ASTM Level of Protection:1, BFE (3):≥ 95%, SPLASH RESISTANCE (80,120,160):80, DELTA P:4.0, PFE (.1):>95%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-level-1-procedure-mask.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,HALYARD* Level 1 Procedure Mask,47568,"Color:Blue, Brand:HALYARD*, Sterile:No, Level of Protection:Level 1, Name:HALYARD* Level 1 Procedure Mask, Type:Procedure, Style:Pleat, Ported:No, Fluid Resistant:Yes, Fluid Protection:Low, ASTM F2100-11:Yes, ASTM Level of Protection:1, BFE (3):≥ 95%, SPLASH RESISTANCE (80,120,160):80, DELTA P:4.0, PFE (.1):>95%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/halyard-level-1-procedure-mask.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,"FLUIDSHIELD* Level 1 Anti-Fog Surgical Mask with Smart Adhesive, SO SOFT* Lining",39125,"Color:Green, STRIKE THROUGH ASTM (80,120,160):80, DELTA P:Pass, BFE (3):99.9%, PFE (.1):98.8%, Fluid Protection:Low, ASTM Level of Protection:1, ASTM F2100-11:Yes, Fluid Resistant:Yes, Fog Resistance:Anti-Fog with Adhesive Tape, SO SOFT* Lining:Yes, Level of Protection:Level 1, Brand:FLUIDSHIELD* Level 1, Sterile:No, Name:FLUIDSHIELD* Level 1 Anti-Fog Surgical Mask with Smart Adhesive, SO SOFT* Lining, Type:Surgical, FLUIDSHIELD* :Yes, Style:Pleat, SAFETY SEAL*:No, Protection Visor Type:None, Items Per Box:50, Boxes Per Case:6, Items Per Case:300",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-1-anti-fog-surgical-mask-with-smart-adhesive-so-soft-lining.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,FLUIDSHIELD* Level 1 Surgical Mask with SO SOFT* Lining and Horizontal Ties,39117,"FLUIDSHIELD* :Yes, SO SOFT* Lining:Yes, Protection Visor Type:None, Brand:FLUIDSHIELD*, Level of Protection:Level 1, Name:FLUIDSHIELD* Level 1 Surgical Mask with SO SOFT* Lining and Horizontal Ties, Type:Surgical, SAFETY SEAL*:No, ASTM F2100-11:Yes, ASTM Level of Protection:1, SPLASH RESISTANCE (80,120,160):80, DELTA P:Pass, PFE (.1):99.0%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-1-surgical-mask-with-so-soft-lining-and-horizontal-ties.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,FLUIDSHIELD* Level 1 Surgical Mask with SO SOFT* Lining and Horizontal Ties,39118,"FLUIDSHIELD* :Yes, SO SOFT* Lining:Yes, Protection Visor Type:Wraparound Visor with Anti-Glare, Brand:FLUIDSHIELD*, Level of Protection:Level 1, Name:FLUIDSHIELD* Level 1 Surgical Mask with SO SOFT* Lining and Horizontal Ties, Type:Surgical, SAFETY SEAL*:No, ASTM F2100-11:Yes, ASTM Level of Protection:1, SPLASH RESISTANCE (80,120,160):80, DELTA P:Pass, PFE (.1):99.0%",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-1-surgical-mask-with-so-soft-lining-and-horizontal-ties.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,FLUIDSHIELD* Level 2 Expanded Chamber Surgical Mask with SO SOFT* Lining,39123,", Brand:FLUIDSHIELD*, Sterile:No, Color:Blue and White, Level of Protection:Level 2, Name:FLUIDSHIELD* Level 2 Expanded Chamber Surgical Mask with SO SOFT* Lining, Type:Surgical, FLUIDSHIELD* :Yes, Style:Pouch, SO SOFT* Lining:Yes, SAFETY SEAL*:No, Size:Regular, Fluid Resistant:Yes, Fluid Protection:Moderate, ASTM F2100-11:Yes, ASTM Level of Protection:2, BFE (3):99.4%, SPLASH RESISTANCE (80,120,160):120, DELTA P:Pass, PFE (.1):98.7%, Items Per Box:50, Boxes Per Case:6, Items Per Case:300",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-2-expanded-chamber-surgical-mask-with-so-soft-lining.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,"FLUIDSHIELD* Level 3 Fog-Free Procedure Mask with SO SOFT* Lining, Visor, Orange",47137,", Brand:FLUIDSHIELD* Level 3, UNSPSC Classification:42131606, Sterile:No, Color:Orange, Name:FLUIDSHIELD* Level 3 Fog-Free Procedure Mask with SO SOFT* Lining, Visor, Orange, UK SKU:P4713727, Type:Procedure, FLUIDSHIELD* :Yes, Style:Pleat, SO SOFT* Lining:Yes, Protection Visor Type:Visor, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 99%, SPLASH RESISTANCE (80,120,160):160, PFE (.1):≥ 99%, Items Per Box:25, Boxes Per Case:4, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/kc300-fluidshield-fog-free-procedure-mask-with-so-soft-lining-visor-orange.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,"FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, WrapAround Visor",47298,"Color:White with Pink & Blue Teddy Bears, Brand:FLUIDSHIELD* Level 3, UNSPSC Classification:42131606, Sterile:No, Level of Protection:Level 3, Name:FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, WrapAround Visor, Type:Procedure, FLUIDSHIELD* :Yes, Style:Pleat, SO SOFT* Lining:Yes, Protection Visor Type:Wraparound Visor, Fog Resistance:Fog-Free with Foam Strip, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 99%, SPLASH RESISTANCE (80,120,160):160, PFE (.1):≥ 99%, Items Per Box:25, Boxes Per Case:4, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-3-fog-free-procedure-mask-wraparound-visor.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,"FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, WrapAround Visor",00146,"Color:Blue, Brand:FLUIDSHIELD* Level 3, UNSPSC Classification:42131606, Sterile:No, Level of Protection:Level 3, Name:FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, WrapAround Visor, Type:Procedure, FLUIDSHIELD* :Yes, Style:Pleat, SO SOFT* Lining:Yes, Protection Visor Type:Wraparound Visor, Fog Resistance:Fog-Free with Foam Strip, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 99%, SPLASH RESISTANCE (80,120,160):160, PFE (.1):≥ 99%, Items Per Box:25, Boxes Per Case:4, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-3-fog-free-procedure-mask-wraparound-visor.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,"FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, WrapAround Visor",47147,"Color:Orange, Brand:FLUIDSHIELD* Level 3, UNSPSC Classification:42131606, Sterile:No, Level of Protection:Level 3, Name:FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, WrapAround Visor, Type:Procedure, FLUIDSHIELD* :Yes, Style:Pleat, SO SOFT* Lining:Yes, Protection Visor Type:Wraparound Visor, Fog Resistance:Fog-Free with Foam Strip, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 99%, SPLASH RESISTANCE (80,120,160):160, PFE (.1):≥ 99%, Items Per Box:25, Boxes Per Case:4, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-3-fog-free-procedure-mask-wraparound-visor.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,"FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, WrapAround Visor",47149,"Color:Green, Brand:FLUIDSHIELD* Level 3, UNSPSC Classification:42131606, Sterile:No, Level of Protection:Level 3, Name:FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, WrapAround Visor, Type:Procedure, FLUIDSHIELD* :Yes, Style:Pleat, SO SOFT* Lining:Yes, Protection Visor Type:Wraparound Visor, Fog Resistance:Fog-Free with Foam Strip, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 99%, SPLASH RESISTANCE (80,120,160):160, PFE (.1):≥ 99%, Items Per Box:25, Boxes Per Case:4, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-3-fog-free-procedure-mask-wraparound-visor.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,"FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, WrapAround Visor",28800,"Color:Orange, Brand:FLUIDSHIELD* Level 3, UNSPSC Classification:42131606, Sterile:No, Level of Protection:Level 3, Name:FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, WrapAround Visor, Type:Procedure, FLUIDSHIELD* :Yes, Style:Pleat, SO SOFT* Lining:Yes, Protection Visor Type:Wraparound Visor, Fog Resistance:Fog-Free with Foam Strip, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, BFE (3):≥ 99%, SPLASH RESISTANCE (80,120,160):160, PFE (.1):≥ 99%, Items Per Box:25, Boxes Per Case:4, Items Per Case:100",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-3-fog-free-procedure-mask-wraparound-visor.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,FLUIDSHIELD* Level 3 Fog-Free Procedure Mask,28797,"Color:Orange, SO SOFT* Lining:No, UK SKU:P2879702, Fog Resistance:Fog-Free with Foam Strip, PFE (.1):99.0%, BFE (3):99.9%, Brand:FLUIDSHIELD* Level 3, UNSPSC Classification:42131606, Sterile:No, Level of Protection:Level 3, Name:FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, Type:Procedure, FLUIDSHIELD* :Yes, Style:Pleat, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, SPLASH RESISTANCE (80,120,160):160, Items Per Box:40, Boxes Per Case:10, Items Per Case:400",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-3-fog-free-procedure-mask.html
Halyard Health,Facial & Respiratory Protection,Masks & Respirators,FLUIDSHIELD* Level 3 Fog-Free Procedure Mask,00148,"Color:Blue, SO SOFT* Lining:Yes, Fog Resistance:Fog-Free with Foam Strip, PFE (.1):≥ 99%, BFE (3):≥ 99%, Brand:FLUIDSHIELD* Level 3, UNSPSC Classification:42131606, Sterile:No, Level of Protection:Level 3, Name:FLUIDSHIELD* Level 3 Fog-Free Procedure Mask, Type:Procedure, FLUIDSHIELD* :Yes, Style:Pleat, Fluid Resistant:Yes, Fluid Protection:High, ASTM F2100-11:Yes, ASTM Level of Protection:3, SPLASH RESISTANCE (80,120,160):160, Items Per Box:40, Boxes Per Case:10, Items Per Case:400",https://products.halyardhealth.com/infection-prevention/facial-respiratory-protection/masks-respirators/fluidshield-level-3-fog-free-procedure-mask.html
